Row ID,Order ID,Order Date ,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit  percentage
7446,CA-2017-127474,03-02-2017,02-07-2017,Standard Class,DL-12865,Dan Lawera,Consumer,US,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.20,3.69,887.8%
7447,CA-2017-127474,03-02-2017,02-07-2017,Standard Class,BE-11455,Brad Eason,Home Office,US,Lorain,Ohio,44052,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,7.22,2,0.20,1.71,422.2%
7448,CA-2017-127474,03-02-2017,02-07-2017,Standard Class,BE-11455,Brad Eason,Home Office,US,Lorain,Ohio,44052,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,49.57,2,0.20,15.49,320.0%
4755,CA-2017-126354,03-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.50,-1665.05,-185.2%
4756,CA-2017-126354,03-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,9.62,2,0.70,-7.05,-136.5%
1321,CA-2017-167703,03-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3-4"" Diameter Brushed Chrome Round Wall Clock",124.20,3,0.20,15.53,799.7%
1322,CA-2017-167703,03-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.26,2,0.20,1.1,296.4%
4259,CA-2016-124793,03-02-2017,16-03-2016,Standard Class,SO-20335,Sean O'Donnell,Consumer,US,Columbia,Tennessee,38401,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,177.54,4,0.20,62.14,285.7%
3929,CA-2016-162082,03-02-2017,17-03-2016,Standard Class,VW-21775,Victoria Wilson,Corporate,US,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.18,2,0.40,-231.41,-285.7%
3930,CA-2016-162082,03-02-2017,17-03-2016,Standard Class,SV-20935,Susan Vittorini,Consumer,US,Columbus,Ohio,43229,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,235.15,8,0.40,-47.03,-500.0%
3931,CA-2016-162082,03-02-2017,17-03-2016,Standard Class,AP-10720,Anne Pryor,Home Office,US,Fort Lauderdale,Florida,33311,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day-Date Wall Clock",45.57,2,0.20,9.68,470.8%
8934,CA-2016-102134,03-02-2017,19-03-2016,Same Day,CB-12025,Cassandra Brandow,Consumer,US,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0.00,11.65,277.8%
1693,US-2016-154361,03-02-2017,19-03-2016,Same Day,CB-12025,Cassandra Brandow,Consumer,US,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.60,5,0.00,113.85,357.1%
6116,CA-2016-133802,03-02-2017,20-03-2016,Standard Class,CC-12475,Cindy Chapman,Consumer,US,Houston,Texas,77070,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.56,2,0.80,-4.2,-37.1%
9867,US-2015-116981,03-02-2017,28-03-2015,Second Class,ED-13885,Emily Ducich,Home Office,US,Seattle,Washington,98115,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1,0.20,3.76,307.4%
9868,US-2015-116981,03-02-2017,28-03-2015,Standard Class,SA-20830,Sue Ann Reed,Consumer,US,Redmond,Oregon,97756,West,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1-2"" Diskette Storage Pages, 10-Pack",31.32,10,0.70,-25.06,-125.0%
9858,CA-2015-164301,03-02-2017,30-03-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,US,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0.00,9.12,200.0%
5104,CA-2015-167374,03-02-2017,30-03-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,US,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0.00,9.17,302.9%
5105,CA-2015-167374,03-02-2017,30-03-2015,Second Class,SR-20425,Sharelle Roach,Home Office,US,Springfield,Ohio,45503,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.37,2,0.30,-35.51,-437.5%
1531,CA-2015-103793,03-02-2017,31-03-2015,Second Class,NL-18310,Nancy Lomonaco,Home Office,US,Danville,California,94526,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12-Pack",5.58,3,0.00,0.17,3282.4%
7829,CA-2015-137302,04-02-2017,05-01-2015,First Class,AA-10645,Anna Andreadi,Consumer,US,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.90,2,0.00,78.85,344.8%
7830,CA-2015-137302,04-02-2017,05-01-2015,First Class,AA-10645,Anna Andreadi,Consumer,US,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.00,15.59,294.0%
7831,CA-2015-137302,04-02-2017,05-01-2015,First Class,AA-10645,Anna Andreadi,Consumer,US,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.00,3.24,303.1%
7832,CA-2015-137302,04-02-2017,05-01-2015,Second Class,JK-15730,Joe Kamberova,Consumer,US,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.99,2,0.40,110,600.0%
73,US-2015-134026,04-02-2017,05-02-2015,Standard Class,TB-21250,Tim Brockman,Consumer,US,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.20,-2.6,-533.8%
74,US-2015-134026,04-02-2017,05-02-2015,Standard Class,TB-21250,Tim Brockman,Consumer,US,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,0.20,-18.19,-571.3%
75,US-2015-134026,04-02-2017,05-02-2015,Standard Class,TB-21250,Tim Brockman,Consumer,US,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.20,3.74,308.0%
7065,CA-2017-169474,04-02-2017,02-09-2017,Second Class,MP-17965,Michael Paige,Corporate,US,Mcallen,Texas,78501,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.48,1,0.80,-2.29,-64.6%
1980,CA-2016-112669,04-02-2017,14-04-2016,Standard Class,CC-12370,Christopher Conant,Consumer,US,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.29,1,0.70,-4.2,-149.8%
1981,CA-2016-112669,04-02-2017,14-04-2016,Standard Class,CC-12370,Christopher Conant,Consumer,US,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.37,2,0.20,3.63,285.7%
5890,CA-2016-166625,04-02-2017,17-04-2016,Standard Class,PK-19075,Pete Kriz,Consumer,US,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0.00,33.31,303.0%
418,CA-2016-148796,04-02-2017,18-04-2016,Standard Class,MH-18115,Mick Hernandez,Home Office,US,Pharr,Texas,78577,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.61,3,0.60,-10.17,-222.3%
2723,CA-2016-164735,04-02-2017,19-04-2016,Second Class,BM-11650,Brian Moss,Corporate,US,Columbia,Maryland,21044,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0.00,355.45,232.6%
8207,CA-2015-122266,04-02-2017,30-04-2015,Standard Class,DS-13180,David Smith,Corporate,US,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.55,3,0.20,1.24,286.3%
8208,CA-2015-122266,04-02-2017,30-04-2015,Standard Class,DS-13180,David Smith,Corporate,US,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.55,3,0.20,5.44,285.8%
2899,US-2015-114839,04-02-2017,30-04-2015,Standard Class,BH-11710,Brosina Hoffman,Consumer,US,Hattiesburg,Mississippi,39401,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64,4,0.00,89.78,357.1%
6567,CA-2017-131282,05-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty-Woodgrain",86.30,6,0.20,9.71,888.8%
6568,CA-2017-131282,05-02-2017,02-08-2017,Standard Class,TB-21520,Tracy Blumstein,Consumer,US,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7-8"" x 11"", Executive Red",6.86,6,0.70,-5.72,-119.9%
6839,CA-2017-107517,05-02-2017,02-09-2017,First Class,LW-16825,Laurel Workman,Corporate,US,New York City,New York,10024,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1-2"" x 11""",25.58,2,0.20,8.95,285.8%
6840,CA-2017-107517,05-02-2017,02-09-2017,First Class,LW-16825,Laurel Workman,Corporate,US,New York City,New York,10024,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464.00,5,0.00,134.56,344.8%
7280,CA-2016-108224,05-02-2017,14-05-2016,Standard Class,KH-16510,Keith Herrera,Consumer,US,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0.00,13.61,208.3%
2161,CA-2016-141019,05-02-2017,14-05-2016,Standard Class,KH-16510,Keith Herrera,Consumer,US,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,1,0.00,27.43,204.1%
4797,US-2016-148901,05-02-2017,19-05-2016,Standard Class,MV-18190,Mike Vittorini,Consumer,US,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.00,13.59,294.2%
4798,US-2016-148901,05-02-2017,19-05-2016,Standard Class,KN-16390,Katherine Nockton,Corporate,US,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.00,3.87,3329.5%
4799,US-2016-148901,05-02-2017,19-05-2016,Second Class,RS-19870,Roy Skaria,Home Office,US,Burlington,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0.00,3.49,208.6%
4800,US-2016-148901,05-02-2017,19-05-2016,Second Class,RS-19870,Roy Skaria,Home Office,US,Burlington,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.40,3,0.00,2.59,208.5%
4801,US-2016-148901,05-02-2017,19-05-2016,First Class,AS-10285,Alejandro Savely,Corporate,US,Palatine,Illinois,60067,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.31,7,0.20,23.26,500.0%
4802,US-2016-148901,05-02-2017,19-05-2016,Standard Class,RB-19435,Richard Bierner,Consumer,US,Plainfield,New Jersey,7060,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray-Clear, 3-pkg",40.20,5,0.00,18.09,222.2%
4803,US-2016-148901,05-02-2017,19-05-2016,Standard Class,RB-19435,Richard Bierner,Consumer,US,Plainfield,New Jersey,7060,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.00,331.19,222.2%
9576,CA-2015-143147,05-02-2017,28-05-2015,First Class,SB-20290,Sean Braxton,Corporate,US,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,10,0.70,-7.48,-150.0%
9577,CA-2015-143147,05-02-2017,28-05-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,US,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.00,6.55,322.4%
9578,CA-2015-143147,05-02-2017,28-05-2015,Standard Class,JE-15715,Joe Elijah,Consumer,US,Seattle,Washington,98115,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,0.20,52.38,1333.2%
4603,US-2015-113327,05-02-2017,29-05-2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,US,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,3,0.00,49.97,212.8%
4604,US-2015-113327,05-02-2017,29-05-2015,Standard Class,JE-15715,Joe Elijah,Consumer,US,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.06,8,0.10,313.26,818.2%
4605,US-2015-113327,05-02-2017,29-05-2015,Same Day,MW-18220,Mitch Webber,Consumer,US,Seattle,Washington,98103,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.00,8.49,370.3%
4606,US-2015-113327,05-02-2017,29-05-2015,Standard Class,EP-13915,Emily Phan,Consumer,US,San Francisco,California,94122,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3,0.00,4.23,204.3%
7295,CA-2015-148964,05-02-2017,31-05-2015,Standard Class,DB-13360,Dennis Bolton,Home Office,US,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.65,3,0.10,62.78,692.3%
2263,CA-2017-122994,06-02-2017,02-09-2017,First Class,LW-16825,Laurel Workman,Corporate,US,New York City,New York,10024,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0.00,77.86,303.0%
5973,CA-2017-115105,06-02-2017,02-11-2017,Standard Class,MC-18130,Mike Caudle,Corporate,US,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2,0.00,5.86,204.1%
7026,US-2017-101840,06-02-2017,02-12-2017,Second Class,PM-19135,Peter McVee,Home Office,US,Dover,New Hampshire,3820,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,29.90,5,0.00,14.65,204.1%
7027,US-2017-101840,06-02-2017,02-12-2017,Second Class,PM-19135,Peter McVee,Home Office,US,Dover,New Hampshire,3820,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.00,517.48,434.8%
7355,CA-2017-154102,06-02-2017,13-02-2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,US,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.14,4,0.20,4.84,7998.8%
5871,CA-2016-128223,06-02-2017,14-06-2016,Standard Class,TC-21295,Toby Carlisle,Consumer,US,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,0.20,1.45,306.9%
5428,US-2016-108497,06-02-2017,14-06-2016,Standard Class,TC-21295,Toby Carlisle,Consumer,US,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.00,49.8,555.6%
1099,CA-2016-107216,06-02-2017,17-06-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.66,8,0.15,160.31,2125.0%
1100,CA-2016-107216,06-02-2017,17-06-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.00,10.41,357.1%
1101,CA-2016-107216,06-02-2017,17-06-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.00,19.49,333.3%
1102,CA-2016-107216,06-02-2017,17-06-2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,US,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30-Box",595.38,6,0.00,297.69,200.0%
7992,CA-2016-133872,06-02-2017,17-06-2016,Standard Class,TC-20980,Tamara Chand,Corporate,US,Seattle,Washington,98105,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,0.20,2.56,285.5%
7993,CA-2016-133872,06-02-2017,17-06-2016,Second Class,DK-13225,Dean Katz,Corporate,US,New York City,New York,10011,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,0.40,-120.05,-260.9%
9060,CA-2016-132304,06-02-2017,18-06-2016,First Class,MC-17425,Mark Cousins,Corporate,US,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.00,8,0.00,1459.2,208.3%
7880,CA-2016-155747,06-02-2017,21-06-2016,Standard Class,TS-21205,Thomas Seio,Corporate,US,Nashville,Tennessee,37211,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,76.61,8,0.20,6.7,1143.4%
384,CA-2015-125395,06-02-2017,29-06-2015,Standard Class,MK-17905,Michael Kennedy,Corporate,US,Chicago,Illinois,60653,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,5.94,7,0.80,-8.9,-66.7%
789,CA-2015-115938,06-02-2017,30-06-2015,Same Day,SJ-20215,Sarah Jordon,Consumer,US,Columbia,Tennessee,38401,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,13.43,3,0.70,-11.19,-120.0%
790,CA-2015-115938,06-02-2017,30-06-2015,Same Day,SJ-20215,Sarah Jordon,Consumer,US,Columbia,Tennessee,38401,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.14,4,0.20,-0.84,-7992.9%
791,CA-2015-115938,06-02-2017,30-06-2015,Standard Class,CS-12130,Chad Sievert,Consumer,US,Englewood,Colorado,80112,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3-4 x 5 Forms per Page, 400 Sets per Book",15.48,3,0.20,5.61,275.9%
792,CA-2015-115938,06-02-2017,30-06-2015,Standard Class,CS-12130,Chad Sievert,Consumer,US,Englewood,Colorado,80112,West,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.58,3,0.20,8.14,1333.9%
8276,CA-2015-143882,06-02-2017,30-06-2015,Second Class,EH-14185,Evan Henry,Consumer,US,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.54,6,0.20,6.42,319.9%
7150,CA-2015-166583,06-02-2017,30-06-2015,First Class,BB-10990,Barry Blumstein,Corporate,US,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.00,4.06,217.2%
4318,CA-2015-136735,07-02-2017,08-02-2015,Second Class,LH-17155,Logan Haushalter,Consumer,US,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.00,4.51,278.0%
2187,CA-2016-101378,07-02-2017,14-07-2016,Second Class,KM-16225,Kalyca Meade,Corporate,US,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0.00,8.69,344.6%
1306,CA-2016-101966,07-02-2017,16-07-2016,Standard Class,PS-18760,Pamela Stobb,Consumer,US,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1-4x3-1-16 Bk, 1 Form-Pg, 40 Messages-Bk, 3-Pk",28.14,3,0.00,13.51,208.3%
599,CA-2016-120180,07-02-2017,16-07-2016,Standard Class,PS-18760,Pamela Stobb,Consumer,US,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0.00,3.47,212.7%
542,CA-2016-136924,07-02-2017,17-07-2016,Second Class,RL-19615,Rob Lucas,Consumer,US,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.00,274.39,357.1%
7224,CA-2016-109953,07-02-2017,18-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,US,Apple Valley,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.40,5,0.00,15.55,208.4%
7225,CA-2016-109953,07-02-2017,18-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,US,Apple Valley,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.90,5,0.00,28.95,200.0%
6666,CA-2016-115483,07-02-2017,18-07-2016,Second Class,AJ-10795,Anthony Johnson,Corporate,US,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.17,5,0.15,210.74,566.7%
2154,CA-2016-117282,07-02-2017,18-07-2016,First Class,PW-19240,Pierre Wener,Consumer,US,Pensacola,Florida,32503,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2-Pack",2.21,3,0.70,-1.48,-149.3%
1207,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,BE-11335,Bill Eplett,Home Office,US,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0.00,67.5,400.0%
1208,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,BE-11335,Bill Eplett,Home Office,US,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.90,5,0.00,47.95,208.3%
1209,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,BE-11335,Bill Eplett,Home Office,US,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,39.08,4,0.00,14.46,270.3%
1210,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,MO-17800,Meg O'Connel,Home Office,US,New York City,New York,10024,East,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.00,4,0.00,5.5,400.0%
1211,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,RB-19465,Rick Bensley,Home Office,US,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.62,7,0.20,22.62,285.7%
1212,CA-2016-137050,07-02-2017,18-07-2016,Standard Class,RB-19465,Rick Bensley,Home Office,US,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,0.20,-10.8,-888.7%
4682,CA-2016-169215,07-02-2017,18-07-2016,Standard Class,RB-19465,Rick Bensley,Home Office,US,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,0.80,-3.04,-58.9%
6957,CA-2016-157588,07-02-2017,19-07-2016,Second Class,SJ-20125,Sanjit Jacobs,Home Office,US,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.80,5,0.80,-10.15,-57.1%
6958,CA-2016-157588,07-02-2017,19-07-2016,Second Class,SJ-20125,Sanjit Jacobs,Home Office,US,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.20,88.49,1599.9%
9964,CA-2015-143700,07-02-2017,26-07-2015,Standard Class,YS-21880,Yana Sorensen,Corporate,US,Seattle,Washington,98103,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,7,0.00,290.01,344.8%
947,US-2015-140200,07-02-2017,28-07-2015,Standard Class,DJ-13630,Doug Jacobs,Consumer,US,New York City,New York,10009,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,13,0.00,511.37,333.3%
8814,CA-2015-127754,07-02-2017,31-07-2015,First Class,VG-21805,Vivek Grady,Corporate,US,Lakewood,New Jersey,8701,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0.00,2.41,371.0%
7435,CA-2015-148180,07-02-2017,31-07-2015,Second Class,CS-11950,Carlos Soltero,Consumer,US,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.78,3,0.40,-60.84,-461.5%
7436,CA-2015-148180,07-02-2017,31-07-2015,Second Class,CS-11950,Carlos Soltero,Consumer,US,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.98,2,0.20,1.2,2665.0%
7437,CA-2015-148180,07-02-2017,31-07-2015,Standard Class,CG-12040,Catherine Glotzbach,Home Office,US,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0.00,13.3,217.4%
7049,CA-2016-119515,08-02-2017,16-08-2016,Same Day,AP-10720,Anne Pryor,Home Office,US,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.41,7,0.20,18.25,320.1%
5380,CA-2016-136021,08-02-2017,18-08-2016,Standard Class,BP-11155,Becky Pak,Consumer,US,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1-2"" x 11""",38.38,3,0.20,13.43,285.8%
